record_id,sale_date,day_of_week,is_weekend,branch,category,campaign,customers_count,employee_count,units_sold,avg_price_per_unit,discount_rate,sales_amount,cost_amount,gross_profit,payment_method,returned,satisfaction_score,branch_a_outlier,special_high_sales_day
R02410,2026-03-28,?????,TRUE,B,Food & Beverage,Payday Promo,154,24,179,675.47,9.8%,"109,060.37","67,939.96","41,120.41",Cash,FALSE,3.8,FALSE,FALSE
R02532,2026-03-28,?????,TRUE,B,Food & Beverage,None,122,23,149,316.65,2.7%,"45,907.06","28,887.79","17,019.27",Cash,FALSE,3.6,FALSE,FALSE
R02823,2026-03-28,?????,TRUE,B,Beauty,None,110,16,88,717.25,4.5%,"60,277.69","29,779.23","30,498.46",Mobile Banking,FALSE,4.3,FALSE,FALSE
R00573,2026-03-28,?????,TRUE,C,Food & Beverage,None,119,20,146,413.34,1.5%,"59,442.98","35,481.46","23,961.52",E-Wallet,FALSE,4.4,FALSE,FALSE
R00865,2026-03-28,?????,TRUE,C,Food & Beverage,Payday Promo,160,26,202,350.23,8.9%,"64,450.79","41,271.06","23,179.73",Credit Card,FALSE,4.3,FALSE,FALSE
R01566,2026-03-28,?????,TRUE,C,Beauty,Weekend Boost,152,27,107,732.96,8.3%,"71,917.57","34,820.26","37,097.31",Credit Card,FALSE,3.9,FALSE,FALSE
R01591,2026-03-28,?????,TRUE,C,Fashion,Member Day,147,16,100,"1,175.18",7.7%,"108,468.67","65,421.23","43,047.44",Mobile Banking,FALSE,4.7,FALSE,FALSE
R01907,2026-03-28,?????,TRUE,C,Home & Living,None,177,29,90,"1,070.80",0.4%,"95,986.41","61,598.01","34,388.40",Cash,FALSE,4.3,FALSE,FALSE
R02424,2026-03-28,?????,TRUE,C,Food & Beverage,Payday Promo,156,28,205,444.84,9.5%,"82,528.90","52,240.22","30,288.68",E-Wallet,FALSE,4.6,FALSE,FALSE
R02571,2026-03-28,?????,TRUE,C,Food & Beverage,Member Day,121,24,142,399.23,9.1%,"51,531.61","32,528.71","19,002.90",Credit Card,FALSE,4.1,FALSE,FALSE
R02993,2026-03-28,?????,TRUE,C,Fashion,None,141,23,118,450.09,4.0%,"50,986.20","30,331.71","20,654.49",Mobile Banking,FALSE,4.3,FALSE,FALSE
R00107,2026-03-28,?????,TRUE,D,Food & Beverage,Weekend Boost,173,24,199,648.89,5.6%,"121,898.01","78,252.51","43,645.50",QR Payment,FALSE,4.8,FALSE,FALSE
R01310,2026-03-28,?????,TRUE,D,Beauty,Clearance Sale,86,14,64,684.87,19.9%,"35,109.12","17,464.09","17,645.03",Credit Card,FALSE,4.6,FALSE,FALSE
R01966,2026-03-28,?????,TRUE,D,Beauty,Member Day,128,23,108,671.45,4.7%,"69,108.71","35,308.22","33,800.49",QR Payment,FALSE,4.2,FALSE,FALSE
R02362,2026-03-28,?????,TRUE,E,Fashion,None,174,29,146,599.16,0.0%,"87,477.31","47,327.69","40,149.62",Credit Card,FALSE,3.7,FALSE,FALSE
R02626,2026-03-28,?????,TRUE,E,Electronics,None,163,25,82,"1,279.27",1.4%,"103,431.39","72,842.95","30,588.44",QR Payment,FALSE,4.1,FALSE,FALSE
R02672,2026-03-28,?????,TRUE,E,Fashion,None,92,17,70,771.29,2.9%,"52,424.74","29,900.34","22,524.40",Credit Card,FALSE,3.9,FALSE,FALSE
R02643,2026-03-29,???????,TRUE,A,Beauty,None,141,21,106,642.53,3.6%,"65,655.99","32,063.95","33,592.04",E-Wallet,FALSE,4.1,FALSE,FALSE
R00607,2026-03-29,???????,TRUE,B,Electronics,None,153,25,74,"1,024.93",2.4%,"74,024.66","52,527.93","21,496.73",Credit Card,FALSE,4.4,FALSE,FALSE
R00931,2026-03-29,???????,TRUE,B,Fashion,None,189,28,153,748.16,2.2%,"111,950.27","69,162.54","42,787.73",Mobile Banking,FALSE,4,FALSE,FALSE
R01349,2026-03-29,???????,TRUE,B,Fashion,Member Day,102,21,84,537.57,7.3%,"41,859.48","22,957.92","18,901.56",Mobile Banking,FALSE,3.7,FALSE,FALSE
R02614,2026-03-29,???????,TRUE,B,Home & Living,None,133,21,92,501.34,3.5%,"44,509.01","31,173.81","13,335.20",Cash,FALSE,4.7,FALSE,FALSE
R00102,2026-03-29,???????,TRUE,C,Food & Beverage,Payday Promo,129,22,177,329.29,11.3%,"51,697.99","31,262.83","20,435.16",Credit Card,FALSE,4.2,FALSE,FALSE
R01715,2026-03-29,???????,TRUE,C,Electronics,None,115,25,43,704.05,2.9%,"29,396.26","21,061.16","8,335.10",Credit Card,FALSE,4.3,FALSE,FALSE
R01765,2026-03-29,???????,TRUE,C,Electronics,Payday Promo,148,31,41,"1,450.25",8.6%,"54,346.71","39,275.27","15,071.44",Mobile Banking,FALSE,4.8,FALSE,FALSE
R01014,2026-03-29,???????,TRUE,D,Electronics,Clearance Sale,134,27,51,"1,200.69",17.6%,"50,457.88","36,497.38","13,960.50",QR Payment,FALSE,4.8,FALSE,FALSE
R01473,2026-03-29,???????,TRUE,D,Electronics,None,183,29,86,"1,296.03",2.3%,"108,894.97","78,799.76","30,095.21",Cash,FALSE,4.7,FALSE,FALSE
R01884,2026-03-29,???????,TRUE,D,Electronics,None,142,25,74,769.90,5.5%,"53,839.00","41,094.44","12,744.56",E-Wallet,FALSE,3.9,FALSE,FALSE
R02454,2026-03-29,???????,TRUE,D,Food & Beverage,None,163,26,184,522.90,3.3%,"93,037.72","58,690.62","34,347.10",QR Payment,FALSE,4.2,FALSE,FALSE
R01728,2026-03-29,???????,TRUE,E,Beauty,None,138,23,122,785.26,2.7%,"93,215.45","46,173.63","47,041.82",Credit Card,FALSE,4.5,FALSE,FALSE
R02723,2026-03-29,???????,TRUE,E,Beauty,None,135,19,93,792.61,1.4%,"72,680.62","37,078.29","35,602.33",Credit Card,FALSE,4.6,FALSE,FALSE
R00405,2026-03-30,??????,FALSE,A,Food & Beverage,None,123,18,133,390.97,1.5%,"51,219.07","32,819.20","18,399.87",Mobile Banking,FALSE,4.5,FALSE,FALSE
R01111,2026-03-30,??????,FALSE,A,Home & Living,None,132,21,85,686.50,0.7%,"57,943.90","36,852.28","21,091.62",Mobile Banking,TRUE,3.8,FALSE,FALSE
R01275,2026-03-30,??????,FALSE,A,Electronics,Member Day,129,21,43,"1,754.50",5.0%,"71,671.28","51,290.39","20,380.89",Cash,FALSE,4.8,FALSE,FALSE
R01660,2026-03-30,??????,FALSE,A,Food & Beverage,None,148,28,152,466.31,4.4%,"67,760.31","43,286.10","24,474.21",QR Payment,FALSE,3.7,FALSE,FALSE
R02280,2026-03-30,??????,FALSE,A,Home & Living,Clearance Sale,114,24,54,868.86,21.2%,"36,971.91","24,717.89","12,254.02",Cash,FALSE,4.4,FALSE,FALSE
R03000,2026-03-30,??????,FALSE,A,Fashion,Weekend Boost,75,19,82,73.30,5.2%,"5,697.76","3,421.72","2,276.04",E-Wallet,FALSE,4.5,FALSE,FALSE
R01056,2026-03-30,??????,FALSE,B,Food & Beverage,None,141,21,207,421.59,3.1%,"84,564.02","52,595.46","31,968.56",E-Wallet,FALSE,4.5,FALSE,FALSE
R02687,2026-03-30,??????,FALSE,B,Fashion,Member Day,184,31,162,652.42,7.8%,"97,448.66","53,489.98","43,958.68",QR Payment,FALSE,4.3,FALSE,FALSE
R02884,2026-03-30,??????,FALSE,B,Sports,None,120,20,68,"1,174.84",4.2%,"76,533.77","44,519.33","32,014.44",Credit Card,FALSE,3.9,FALSE,FALSE
R00647,2026-03-30,??????,FALSE,C,Home & Living,Member Day,109,17,65,812.04,6.4%,"49,404.45","32,725.77","16,678.68",E-Wallet,FALSE,4.6,FALSE,FALSE
R02386,2026-03-30,??????,FALSE,C,Electronics,None,157,25,61,"1,641.79",4.1%,"96,043.31","68,307.84","27,735.47",Credit Card,FALSE,5,FALSE,FALSE
R02669,2026-03-30,??????,FALSE,C,Fashion,None,135,16,118,901.39,4.5%,"101,577.22","62,834.35","38,742.87",Mobile Banking,FALSE,3.6,FALSE,FALSE
R00089,2026-03-30,??????,FALSE,D,Fashion,Payday Promo,147,27,135,634.09,11.4%,"75,843.52","45,798.03","30,045.49",E-Wallet,FALSE,4.4,FALSE,FALSE
R01146,2026-03-30,??????,FALSE,D,Fashion,None,153,22,110,888.80,2.9%,"94,932.47","53,257.37","41,675.10",QR Payment,FALSE,3.7,FALSE,FALSE
R01319,2026-03-30,??????,FALSE,D,Home & Living,None,131,17,90,"1,073.49",5.3%,"91,493.65","60,867.03","30,626.62",Credit Card,TRUE,4.4,FALSE,FALSE
R01351,2026-03-30,??????,FALSE,D,Home & Living,None,163,25,103,"1,007.40",2.6%,"101,064.12","68,609.95","32,454.17",Cash,FALSE,4,FALSE,FALSE
R02207,2026-03-30,??????,FALSE,D,Electronics,Weekend Boost,166,25,72,"1,672.17",5.4%,"113,895.09","83,735.48","30,159.61",Mobile Banking,FALSE,4.5,FALSE,FALSE
R02356,2026-03-30,??????,FALSE,D,Fashion,Weekend Boost,151,26,130,455.66,7.4%,"54,852.51","31,220.51","23,632.00",Credit Card,FALSE,4,FALSE,FALSE
R02409,2026-03-30,??????,FALSE,D,Food & Beverage,None,99,19,117,282.50,1.4%,"32,589.68","20,384.75","12,204.93",Credit Card,FALSE,4.1,FALSE,FALSE
R02914,2026-03-30,??????,FALSE,D,Food & Beverage,Weekend Boost,148,26,184,466.50,5.5%,"81,114.61","52,379.39","28,735.22",Mobile Banking,FALSE,4.3,FALSE,FALSE
R01376,2026-03-30,??????,FALSE,E,Home & Living,None,129,25,86,650.28,2.8%,"54,358.37","36,020.32","18,338.05",Credit Card,FALSE,3.6,FALSE,FALSE
R00453,2026-03-31,??????,FALSE,A,Fashion,None,116,17,80,788.70,0.9%,"62,528.21","36,278.25","26,249.96",E-Wallet,FALSE,3.9,FALSE,FALSE
R01636,2026-03-31,??????,FALSE,A,Fashion,None,173,29,148,643.18,3.5%,"91,858.35","52,360.41","39,497.94",Credit Card,FALSE,3.9,FALSE,FALSE
R02862,2026-03-31,??????,FALSE,A,Food & Beverage,None,88,19,109,414.69,2.2%,"44,207.20","29,023.34","15,183.86",Cash,FALSE,4.7,FALSE,FALSE
R01082,2026-03-31,??????,FALSE,B,Fashion,Weekend Boost,134,25,120,675.16,3.8%,"77,939.92","44,222.68","33,717.24",QR Payment,FALSE,4,FALSE,FALSE
R01525,2026-03-31,??????,FALSE,B,Food & Beverage,Member Day,139,24,176,505.72,6.8%,"82,953.74","51,020.05","31,933.69",Cash,FALSE,4.1,FALSE,FALSE
R02052,2026-03-31,??????,FALSE,B,Fashion,None,126,26,122,495.51,3.9%,"58,094.09","34,433.28","23,660.81",Credit Card,FALSE,4.5,FALSE,FALSE
R02405,2026-03-31,??????,FALSE,B,Electronics,None,133,23,73,"1,028.97",2.3%,"73,387.29","54,053.32","19,333.97",Credit Card,FALSE,3.4,FALSE,FALSE
R00319,2026-03-31,??????,FALSE,C,Fashion,None,110,24,76,329.82,2.0%,"24,565.25","14,489.37","10,075.88",E-Wallet,FALSE,4.7,FALSE,FALSE
R00835,2026-03-31,??????,FALSE,C,Food & Beverage,Payday Promo,167,27,208,579.44,11.1%,"107,145.71","68,243.18","38,902.53",Cash,FALSE,4.3,FALSE,FALSE
R01371,2026-03-31,??????,FALSE,C,Food & Beverage,None,150,25,197,371.19,1.7%,"71,881.76","43,973.16","27,908.60",E-Wallet,FALSE,4.3,FALSE,FALSE
R01440,2026-03-31,??????,FALSE,C,Electronics,Weekend Boost,115,19,44,"2,244.23",5.5%,"93,315.13","65,760.67","27,554.46",QR Payment,FALSE,4,FALSE,FALSE
R02660,2026-03-31,??????,FALSE,C,Sports,Payday Promo,109,22,53,996.13,8.3%,"48,412.96","28,861.18","19,551.78",Credit Card,FALSE,4.8,FALSE,FALSE
R02668,2026-03-31,??????,FALSE,C,Home & Living,None,175,31,95,"1,016.11",4.4%,"92,282.81","58,478.48","33,804.33",E-Wallet,FALSE,4.6,FALSE,FALSE
R00497,2026-03-31,??????,FALSE,D,Electronics,None,140,24,56,"1,336.21",2.6%,"72,882.44","51,510.41","21,372.03",Cash,FALSE,4.4,FALSE,FALSE
R01142,2026-03-31,??????,FALSE,D,Home & Living,None,99,26,38,179.85,1.9%,"6,704.32","4,532.73","2,171.59",Mobile Banking,FALSE,3.8,FALSE,FALSE
R01169,2026-03-31,??????,FALSE,D,Fashion,None,135,28,92,586.57,2.5%,"52,615.71","31,015.79","21,599.92",E-Wallet,FALSE,4.7,FALSE,FALSE
R00491,2026-03-31,??????,FALSE,E,Home & Living,None,133,26,88,698.20,2.9%,"59,659.77","38,844.02","20,815.75",Credit Card,FALSE,4.1,FALSE,FALSE
R02228,2026-03-31,??????,FALSE,E,Home & Living,Weekend Boost,77,14,41,"1,023.93",8.9%,"38,244.85","23,665.64","14,579.21",Cash,FALSE,4.3,FALSE,FALSE
R00870,2026-04-01,???,FALSE,A,Food & Beverage,None,126,24,156,287.74,3.6%,"43,271.29","26,175.07","17,096.22",Credit Card,FALSE,4.5,FALSE,FALSE
R02312,2026-04-01,???,FALSE,A,Beauty,Weekend Boost,141,27,119,512.76,6.0%,"57,357.54","26,866.15","30,491.39",Cash,FALSE,4.9,FALSE,FALSE
R02554,2026-04-01,???,FALSE,A,Beauty,None,135,22,96,"1,798.17",3.3%,"166,927.66","79,608.91","87,318.75",Cash,FALSE,3.5,TRUE,FALSE
R02659,2026-04-01,???,FALSE,A,Food & Beverage,None,191,27,223,613.03,0.5%,"136,022.17","86,121.47","49,900.70",Mobile Banking,FALSE,4.9,FALSE,FALSE
R00024,2026-04-01,???,FALSE,B,Beauty,Member Day,123,17,112,700.92,9.2%,"71,280.40","36,388.78","34,891.62",Mobile Banking,FALSE,4.5,FALSE,FALSE
R01119,2026-04-01,???,FALSE,B,Electronics,None,121,12,47,"2,064.63",4.5%,"92,670.76","64,534.12","28,136.64",Mobile Banking,FALSE,4.5,FALSE,FALSE
R01229,2026-04-01,???,FALSE,B,Home & Living,Clearance Sale,100,19,55,523.19,17.4%,"23,768.58","14,937.10","8,831.48",Credit Card,FALSE,4.1,FALSE,FALSE
R02561,2026-04-01,???,FALSE,B,Food & Beverage,Weekend Boost,119,22,147,396.72,6.6%,"54,468.80","33,875.84","20,592.96",E-Wallet,FALSE,5,FALSE,FALSE
R02756,2026-04-01,???,FALSE,B,Electronics,None,137,26,48,"1,167.91",5.0%,"53,256.68","38,208.54","15,048.14",Credit Card,FALSE,4.5,FALSE,FALSE
R00291,2026-04-01,???,FALSE,C,Fashion,Clearance Sale,130,21,96,"1,202.59",17.2%,"95,591.56","55,666.38","39,925.18",E-Wallet,FALSE,3.5,FALSE,FALSE
R01659,2026-04-01,???,FALSE,C,Electronics,None,116,20,50,"1,397.97",4.4%,"66,823.03","49,114.61","17,708.42",Mobile Banking,FALSE,3.7,FALSE,FALSE
R00016,2026-04-01,???,FALSE,D,Food & Beverage,Clearance Sale,135,26,169,476.12,18.1%,"65,900.73","42,001.21","23,899.52",Credit Card,FALSE,4,FALSE,FALSE
R01517,2026-04-01,???,FALSE,D,Fashion,None,132,22,104,908.74,1.9%,"92,713.38","52,463.64","40,249.74",E-Wallet,FALSE,3.2,FALSE,FALSE
R02000,2026-04-01,???,FALSE,D,Food & Beverage,Weekend Boost,188,28,222,522.79,7.2%,"107,702.58","67,581.65","40,120.93",Mobile Banking,FALSE,4.4,FALSE,FALSE
R02156,2026-04-01,???,FALSE,D,Beauty,None,86,19,57,415.61,3.6%,"22,837.18","11,279.97","11,557.21",QR Payment,FALSE,4.7,FALSE,FALSE
R02254,2026-04-01,???,FALSE,D,Food & Beverage,None,192,31,253,426.04,2.1%,"105,525.68","68,097.55","37,428.13",Credit Card,FALSE,3.9,FALSE,FALSE
R00452,2026-04-01,???,FALSE,E,Home & Living,None,143,27,93,689.55,4.5%,"61,242.49","38,596.90","22,645.59",Credit Card,FALSE,4.2,FALSE,FALSE
R02005,2026-04-01,???,FALSE,E,Beauty,Member Day,155,26,112,866.88,8.7%,"88,643.18","44,665.06","43,978.12",E-Wallet,FALSE,4.8,FALSE,FALSE
R00044,2026-04-02,????????,FALSE,A,Beauty,Mega Sale,115,20,69,"1,078.55",14.0%,"64,001.29","30,179.60","33,821.69",Mobile Banking,FALSE,4,FALSE,TRUE
R00802,2026-04-02,????????,FALSE,A,Electronics,Mega Sale,129,19,41,"2,536.69",18.5%,"84,763.50","60,527.65","24,235.85",Credit Card,FALSE,4.2,FALSE,TRUE
R02551,2026-04-02,????????,FALSE,A,Food & Beverage,Mega Sale,42,9,48,115.61,13.5%,"4,800.00","2,934.60","1,865.40",Credit Card,FALSE,4,FALSE,TRUE
R02954,2026-04-02,????????,FALSE,A,Fashion,Mega Sale,103,23,82,625.66,18.0%,"42,069.56","24,372.64","17,696.92",Mobile Banking,FALSE,4.4,FALSE,TRUE
R00135,2026-04-02,????????,FALSE,B,Fashion,Mega Sale,175,27,150,"1,357.67",14.2%,"174,732.22","100,758.84","73,973.38",Cash,FALSE,4.4,FALSE,TRUE
R00725,2026-04-02,????????,FALSE,B,Electronics,Mega Sale,133,19,60,"2,772.92",17.6%,"137,092.96","99,436.09","37,656.87",Cash,FALSE,4.7,FALSE,TRUE
R00726,2026-04-02,????????,FALSE,B,Electronics,Mega Sale,149,26,62,"2,349.42",17.8%,"119,735.74","91,204.35","28,531.39",Mobile Banking,FALSE,4.3,FALSE,TRUE
R02904,2026-04-02,????????,FALSE,B,Food & Beverage,Mega Sale,130,19,173,732.38,12.1%,"111,370.45","71,019.08","40,351.37",Mobile Banking,FALSE,4.3,FALSE,TRUE
R00634,2026-04-02,????????,FALSE,C,Food & Beverage,Mega Sale,108,19,126,840.25,15.6%,"89,355.76","56,227.92","33,127.84",E-Wallet,FALSE,4,FALSE,TRUE
R01091,2026-04-02,????????,FALSE,C,Sports,Mega Sale,184,27,128,"1,675.87",16.2%,"179,760.66","107,566.58","72,194.08",Cash,FALSE,4.8,FALSE,TRUE
R00426,2026-04-02,????????,FALSE,D,Home & Living,Mega Sale,151,23,71,"2,495.84",13.8%,"152,750.15","104,408.42","48,341.73",Cash,FALSE,5,FALSE,TRUE
R02704,2026-04-02,????????,FALSE,D,Fashion,Mega Sale,119,20,93,"1,148.40",15.4%,"90,354.15","49,647.06","40,707.09",Mobile Banking,FALSE,4.9,FALSE,TRUE
R00660,2026-04-02,????????,FALSE,E,Fashion,Mega Sale,157,28,134,956.76,15.1%,"108,846.19","59,801.21","49,044.98",Credit Card,FALSE,5,FALSE,TRUE
R01104,2026-04-02,????????,FALSE,E,Electronics,Mega Sale,131,21,55,"2,571.97",14.0%,"121,654.40","86,581.41","35,072.99",QR Payment,FALSE,3.7,FALSE,TRUE
R01698,2026-04-02,????????,FALSE,E,Electronics,Mega Sale,163,23,31,"6,719.74",16.3%,"174,357.09","128,907.00","45,450.09",QR Payment,FALSE,4.3,FALSE,TRUE
R02701,2026-04-02,????????,FALSE,E,Food & Beverage,Mega Sale,197,28,214,910.92,13.3%,"169,010.68","102,389.85","66,620.83",Credit Card,FALSE,3.9,FALSE,TRUE
R00164,2026-04-03,?????,FALSE,A,Fashion,None,155,28,129,644.45,1.5%,"81,887.61","45,787.39","36,100.22",E-Wallet,FALSE,3.9,FALSE,FALSE
R00470,2026-04-03,?????,FALSE,A,Electronics,None,155,23,70,"1,401.92",0.0%,"98,134.35","68,816.90","29,317.45",Credit Card,FALSE,3.8,FALSE,FALSE
R00709,2026-04-03,?????,FALSE,A,Food & Beverage,None,128,23,144,615.72,3.7%,"85,382.75","56,634.42","28,748.33",E-Wallet,FALSE,3.8,FALSE,FALSE
R00753,2026-04-03,?????,FALSE,A,Food & Beverage,None,137,24,179,485.69,0.7%,"86,329.29","48,671.09","37,658.20",Mobile Banking,FALSE,3.8,FALSE,FALSE
R01074,2026-04-03,?????,FALSE,A,Food & Beverage,None,165,30,200,439.03,3.5%,"84,732.04","54,935.12","29,796.92",Credit Card,FALSE,4.4,FALSE,FALSE
R01311,2026-04-03,?????,FALSE,A,Food & Beverage,None,97,19,107,290.18,1.7%,"30,520.97","18,121.13","12,399.84",E-Wallet,FALSE,4.3,FALSE,FALSE
R02628,2026-04-03,?????,FALSE,A,Fashion,Weekend Boost,160,26,140,830.48,4.6%,"110,918.65","63,798.06","47,120.59",Mobile Banking,FALSE,4.5,FALSE,FALSE
R00267,2026-04-03,?????,FALSE,B,Sports,None,168,26,90,"1,099.87",3.4%,"95,622.87","53,824.60","41,798.27",Cash,FALSE,3.6,FALSE,FALSE
R01053,2026-04-03,?????,FALSE,B,Fashion,Weekend Boost,220,30,196,790.81,4.4%,"148,178.31","81,654.85","66,523.46",Credit Card,FALSE,3.5,FALSE,FALSE
R02001,2026-04-03,?????,FALSE,B,Fashion,Weekend Boost,139,24,115,833.08,9.0%,"87,181.46","50,381.91","36,799.55",Credit Card,FALSE,4.1,FALSE,FALSE
R02152,2026-04-03,?????,FALSE,B,Food & Beverage,None,143,23,178,418.64,0.7%,"73,996.02","43,820.64","30,175.38",E-Wallet,FALSE,4,FALSE,FALSE
R00705,2026-04-03,?????,FALSE,C,Food & Beverage,None,165,26,220,471.11,2.7%,"100,846.14","63,129.50","37,716.64",Credit Card,FALSE,4.5,FALSE,FALSE
R02766,2026-04-03,?????,FALSE,C,Food & Beverage,Member Day,98,19,128,345.58,7.9%,"40,739.65","26,276.40","14,463.25",QR Payment,FALSE,4,FALSE,FALSE
R02526,2026-04-03,?????,FALSE,D,Food & Beverage,None,128,21,161,397.76,3.7%,"61,670.38","35,968.29","25,702.09",Cash,FALSE,4.4,FALSE,FALSE
R02712,2026-04-03,?????,FALSE,D,Fashion,None,100,20,78,487.65,3.7%,"36,629.19","21,571.81","15,057.38",Credit Card,FALSE,4.1,FALSE,FALSE
R02022,2026-04-03,?????,FALSE,E,Fashion,Clearance Sale,146,29,135,612.00,16.3%,"69,153.13","40,365.94","28,787.19",Credit Card,FALSE,5,FALSE,FALSE
R00792,2026-04-04,?????,TRUE,A,Food & Beverage,None,191,28,233,455.22,0.6%,"105,428.90","60,281.64","45,147.26",Credit Card,FALSE,5,FALSE,FALSE
R01031,2026-04-04,?????,TRUE,A,Sports,Clearance Sale,182,25,109,"1,408.20",17.9%,"126,018.06","70,200.18","55,817.88",Mobile Banking,FALSE,3.7,FALSE,FALSE
R01219,2026-04-04,?????,TRUE,A,Sports,None,157,28,91,941.74,1.8%,"84,155.79","46,304.47","37,851.32",E-Wallet,FALSE,3.8,FALSE,FALSE
R02911,2026-04-04,?????,TRUE,A,Fashion,None,165,25,165,611.57,4.9%,"95,964.29","52,121.01","43,843.28",Mobile Banking,FALSE,4.1,FALSE,FALSE
R00201,2026-04-04,?????,TRUE,B,Beauty,Weekend Boost,155,24,135,841.15,5.9%,"106,855.51","52,776.91","54,078.60",Mobile Banking,FALSE,4.4,FALSE,FALSE
R01537,2026-04-04,?????,TRUE,B,Fashion,None,100,18,54,760.09,1.2%,"40,552.53","23,347.69","17,204.84",QR Payment,FALSE,3.6,FALSE,FALSE
R01654,2026-04-04,?????,TRUE,B,Fashion,None,105,18,85,676.08,3.6%,"55,397.78","31,867.11","23,530.67",E-Wallet,FALSE,4.5,FALSE,FALSE
R01693,2026-04-04,?????,TRUE,B,Fashion,None,154,25,138,647.29,0.7%,"88,701.03","52,162.93","36,538.10",Mobile Banking,FALSE,4.2,FALSE,FALSE
R02294,2026-04-04,?????,TRUE,B,Home & Living,None,143,20,80,"1,255.40",5.3%,"95,109.19","63,625.98","31,483.21",E-Wallet,FALSE,4.1,FALSE,FALSE
R02891,2026-04-04,?????,TRUE,B,Home & Living,None,161,25,78,"1,408.87",3.7%,"105,826.21","71,034.48","34,791.73",Cash,FALSE,3.5,FALSE,FALSE
R00169,2026-04-04,?????,TRUE,C,Home & Living,None,36,11,29,153.12,2.3%,"4,338.21","2,753.79","1,584.42",Credit Card,FALSE,3.8,FALSE,FALSE
R00650,2026-04-04,?????,TRUE,C,Beauty,None,107,18,82,885.99,2.6%,"70,762.46","34,238.20","36,524.26",Mobile Banking,FALSE,4.3,FALSE,FALSE
R01222,2026-04-04,?????,TRUE,C,Home & Living,None,151,24,74,978.38,3.6%,"69,793.37","47,054.47","22,738.90",Mobile Banking,FALSE,3.8,FALSE,FALSE
R02157,2026-04-04,?????,TRUE,C,Sports,None,227,37,138,"1,000.13",0.7%,"137,051.15","75,029.24","62,021.91",QR Payment,FALSE,3.3,FALSE,FALSE
R02190,2026-04-04,?????,TRUE,C,Electronics,None,104,18,40,868.05,4.0%,"33,333.17","25,349.83","7,983.34",Mobile Banking,FALSE,4.8,FALSE,FALSE
R00189,2026-04-04,?????,TRUE,D,Home & Living,None,161,29,104,872.60,4.2%,"86,938.95","57,543.97","29,394.98",E-Wallet,FALSE,3.9,FALSE,FALSE
R00266,2026-04-04,?????,TRUE,D,Food & Beverage,None,135,26,162,390.93,2.7%,"61,621.09","36,657.40","24,963.69",Cash,FALSE,4.3,FALSE,FALSE
R01043,2026-04-04,?????,TRUE,D,Home & Living,None,137,25,69,856.15,2.9%,"57,361.50","36,520.62","20,840.88",QR Payment,FALSE,4.9,FALSE,FALSE
R02093,2026-04-04,?????,TRUE,D,Sports,None,165,30,111,739.16,4.0%,"78,764.87","44,407.16","34,357.71",Cash,FALSE,3.8,FALSE,FALSE
R02926,2026-04-04,?????,TRUE,D,Fashion,None,76,18,63,48.94,2.7%,"3,000.00","1,670.67","1,329.33",Cash,FALSE,4.4,FALSE,FALSE
R02020,2026-04-04,?????,TRUE,E,Fashion,None,103,19,109,471.90,2.0%,"50,408.59","30,625.11","19,783.48",E-Wallet,FALSE,4.3,FALSE,FALSE
R02033,2026-04-04,?????,TRUE,E,Electronics,None,170,25,65,"1,932.62",3.2%,"121,600.16","86,500.96","35,099.20",E-Wallet,FALSE,4.1,FALSE,FALSE
R02941,2026-04-04,?????,TRUE,E,Beauty,None,166,28,114,766.03,1.6%,"85,930.58","43,106.88","42,823.70",Credit Card,FALSE,3.5,FALSE,FALSE
R00526,2026-04-05,???????,TRUE,A,Sports,Mega Sale,112,21,64,"1,358.56",15.1%,"73,818.78","42,877.33","30,941.45",Mobile Banking,FALSE,4.5,FALSE,TRUE
R00712,2026-04-05,???????,TRUE,A,Fashion,Mega Sale,174,24,140,"1,226.40",13.9%,"147,829.78","81,077.13","66,752.65",Credit Card,FALSE,4.1,FALSE,TRUE
R00840,2026-04-05,???????,TRUE,A,Beauty,Mega Sale,206,32,140,"1,337.65",14.2%,"160,678.63","80,411.24","80,267.39",Cash,FALSE,4.4,FALSE,TRUE
R01949,2026-04-05,???????,TRUE,A,Food & Beverage,Mega Sale,202,34,234,"1,883.29",16.9%,"366,213.99","230,403.55","135,810.44",E-Wallet,FALSE,4.3,TRUE,TRUE
R01345,2026-04-05,???????,TRUE,B,Food & Beverage,Mega Sale,173,28,219,677.03,16.7%,"123,508.63","80,185.83","43,322.80",Cash,FALSE,4.3,FALSE,TRUE
R01879,2026-04-05,???????,TRUE,C,Food & Beverage,Mega Sale,157,19,182,"1,093.47",13.7%,"171,747.58","108,039.46","63,708.12",Mobile Banking,FALSE,4,FALSE,TRUE
R00595,2026-04-05,???????,TRUE,D,Sports,Mega Sale,73,14,46,655.85,16.9%,"25,070.59","14,466.54","10,604.05",Credit Card,FALSE,4.5,FALSE,TRUE
R01575,2026-04-05,???????,TRUE,D,Food & Beverage,Mega Sale,156,24,189,774.37,16.0%,"122,938.53","76,071.82","46,866.71",Cash,FALSE,3.8,FALSE,TRUE
R01606,2026-04-05,???????,TRUE,D,Beauty,Mega Sale,73,24,41,140.54,16.7%,"4,800.00","2,351.93","2,448.07",Credit Card,FALSE,4.2,FALSE,TRUE
